hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate
5567,11718,1,"Single","Male","Asian",33,0,1
5568,11719,1,"Married","Female","White",28,0,1
5568,11720,0,"Married","Male","Asian",25,1,1
5568,11721,0,"Single","Female","White",6,0,1
5569,11722,1,"Single","Female","White",34,0,1
5569,11723,0,"Single","Male","White",29,1,1
5570,11724,1,"Single","Female","White",30,1,1
5571,11725,1,"Single","Female","White",26,0,1
5571,11726,0,"Single","Male","White",32,0,1
5572,11727,1,"Single","F","Black",32,1,1
5572,11728,0,"Single","Male","Asian",30,0,1
5573,11729,1,"Married","Female","Black",30,0,1
5573,11730,0,"Married","Male","White",32,0,1
5573,11731,0,"Single","Male","Black",5,0,1
5574,11732,1,"Married","Female","White",29,0,0
5574,11733,0,"Married","Male","White",31,1,1
5574,11734,0,"Single","F","White",5,0,1
5575,11735,1,"Single","Female","White",27,0,1
5575,11736,0,"Single","Male","White",28,1,1
5576,11737,1,"Single","Male","Asian",31,0,1
5577,11738,1,"Single","Female","Asian",28,1,0
5577,11739,0,"Single","Male","White",26,0,1
5577,11740,0,"Single","Male","Asian",6,0,0
5577,11741,0,"Single","Male","Asian",4,0,1
5578,11742,1,"Single","Female","White",33,0,1
5578,11743,0,"Single","Male","White",34,1,1
5579,11744,1,"Single","FEMALE","Black",31,0,1
5579,11745,0,"Single","Male","Black",31,0,1
5579,11746,0,"Single","Female","Black",3,0,0
5579,11747,0,"Single","Female","Black",7,0,0
5580,11748,1,"Single","Female","White",34,1,1
5580,11749,0,"Single","Male","Black",30,0,1
5581,11750,1,"Married","Female","Black",30,1,1
5581,11751,0,"Married","Male","White",34,1,1
5582,11752,1,"Single","Female","White",34,1,1
5582,11753,0,"Single","Male","White",28,1,1
5582,11754,0,"Single","Male","White",5,0,0
5583,11755,1,"Married","Female","Asian",27,1,1
5583,11756,0,"Married","Male","White",33,0,0
5583,11757,0,"Single","FEMALE","Asian",3,0,1
5584,11758,1,"Single","Female","White",34,1,1
5584,11759,0,"Single","Male","Asian",33,0,1
5585,11760,1,"Single","Female","White",26,1,1
5585,11761,0,"Single","Male","White",26,1,1
5586,11762,1,"Single","Male","Asian",31,0,1
5587,11763,1,"Married","Female","Black",31,0,1
5587,11764,0,"Married","Male","Asian",26,0,1
5588,11765,1,"Single","Female","White",26,0,0
5589,11766,1,"Single","Male","White",29,0,1
5590,11767,1,"Single","Female","Asian",33,1,1
5590,11768,0,"Single","Male","White",30,0,1
5591,11769,1,"Single","Female","White",34,0,1
5591,11770,0,"Single","Male","White",30,1,0
5591,11771,0,"Single","Male","White",5,0,0
5592,11772,1,"Single","Male","White",30,1,0
5593,11773,1,"Married","Female","Asian",34,1,1
5593,11774,0,"Married","Male","White",31,1,1
5593,11775,0,"Single","Male","Asian",2,0,1
5594,11776,1,"Married","Female","Black",34,0,0
5594,11777,0,"Married","Male","White",32,0,0
5595,11778,1,"Single","Male","White",31,0,1
5596,11779,1,"Single","Male","White",31,1,1
5597,11780,1,"Married","Female","White",30,0,1
5597,11781,0,"Married","MALE","White",34,1,1
5597,11782,0,"Single","Female","White",7,0,1
5598,11783,1,"Single","Female","White",34,1,1
5598,11784,0,"Single","Male","White",29,0,0
5599,11785,1,"Single","Female","Asian",25,1,1
5600,11786,1,"Single","Female","White",26,0,1
5600,11787,0,"Single","Male","White",34,0,1
5600,11788,0,"Single","Male","White",5,0,1
5601,11789,1,"Single","FEMALE","White",27,1,1
5601,11790,0,"Single","Male","White",33,1,1
5601,11791,0,"Single","Male","White",4,0,0
5601,11792,0,"Single","Female","White",5,0,1
5602,11793,1,"Single","Male","White",30,0,1
5603,11794,1,"Single","Male","White",30,0,1
5604,11795,1,"Single","Male","White",26,0,1
5605,11796,1,"Single","F","White",31,0,0
5605,11797,0,"Single","Male","White",27,1,0
5605,11798,0,"Single","Male","White",3,0,0
5606,11799,1,"Single","Female","White",34,0,1
5606,11800,0,"Single","Male","Asian",27,1,1
5606,11801,0,"Single","Male","White",5,0,1
5607,11802,1,"Single","Male","White",30,1,1
5608,11803,1,"Married","Female","Black",31,0,0
5608,11804,0,"Married","Male","Asian",34,0,1
5609,11805,1,"Married","Female","Asian",30,1,1
5609,11806,0,"Married","Male","White",29,1,1
5609,11807,0,"Single","Male","Asian",5,0,1
5609,11808,0,"Single","F","Asian",4,0,1
5610,11809,1,"Single","FEMALE","White",33,1,1
5611,11810,1,"Married","Female","White",27,0,0
5611,11811,0,"Married","Male","White",33,1,1
5612,11812,1,"Married","Female","White",33,1,1
5612,11813,0,"Married","Male","White",33,1,1
5612,11814,0,"Single","Female","White",7,0,1
5613,11815,1,"Married","Female","Black",32,0,1
5613,11816,0,"Married","Male","White",28,1,1
5613,11817,0,"Single","Male","Black",3,0,1
5614,11818,1,"Single","Male","Black",30,1,1
5615,11819,1,"Single","Male","White",32,0,1
5616,11820,1,"Single","Female","White",30,1,1
5616,11821,0,"Single","Male","Black",27,1,1
5617,11822,1,"Single","Female","Asian",33,1,0
5617,11823,0,"Single","M","White",26,0,0
5617,11824,0,"Single","Female","Asian",2,0,1
5618,11825,1,"Single","Male","Black",31,1,1
5619,11826,1,"Single","Female","White",29,0,1
5619,11827,0,"Single","Male","White",34,0,1
5620,11828,1,"Single","Female","White",26,1,1
5621,11829,1,"Married","Female","White",28,1,1
5621,11830,0,"Married","Male","White",32,1,0
5622,11831,1,"Single","F","White",32,1,1
5623,11832,1,"Married","Female","Black",31,1,1
5623,11833,0,"Married","Male","White",33,0,1
5624,11834,1,"Single","Female","White",32,1,1
5624,11835,0,"Single","Male","White",30,1,0
5624,11836,0,"Single","Female","White",5,0,0
5625,11837,1,"Married","Female","White",29,0,1
5625,11838,0,"Married","Male","White",30,1,1
5626,11839,1,"Married","Female","Asian",33,1,1
5626,11840,0,"Married","Male","White",30,1,1
5627,11841,1,"Single","FEMALE","White",29,1,0
5628,11842,1,"Single","Female","Black",34,0,0
5628,11843,0,"Single","Male","White",34,0,1
5628,11844,0,"Single","Female","Black",7,0,1
5629,11845,1,"Single","Female","White",25,0,0
5629,11846,0,"Single","Male","Black",30,0,1
5630,11847,1,"Single","Male","White",34,0,1
5630,11848,0,"Single","F","White",3,0,1
5630,11849,0,"Single","F","White",5,0,1
5631,11850,1,"Single","Female","White",25,1,0
5631,11851,0,"Single","Male","White",30,1,0
5632,11852,1,"Single","Female","White",32,1,0
5632,11853,0,"Single","Male","White",34,0,1
5633,11854,1,"Single","Female","White",32,0,1
5633,11855,0,"Single","Male","Asian",32,0,1
5634,11856,1,"Single","Female","White",33,1,1
5634,11857,0,"Single","Male","Asian",31,0,0
5635,11858,1,"Single","Female","White",26,1,0
5635,11859,0,"Single","Female","White",7,0,0
5636,11860,1,"Single","Male","White",31,0,1
5637,11861,1,"Single","Female","Asian",27,1,1
5637,11862,0,"Single","Male","White",33,0,1
5637,11863,0,"Single","Female","Asian",2,0,1
5638,11864,1,"Single","Female","White",33,1,1
5638,11865,0,"Single","Female","White",5,0,1
5639,11866,1,"Single","Female","Asian",29,0,1
5639,11867,0,"Single","Male","White",29,0,0
5639,11868,0,"Single","Female","Asian",4,0,0
5639,11869,0,"Single","Female","Asian",6,0,0
5640,11870,1,"Married","F","White",27,0,0
5640,11871,0,"Married","Male","Asian",26,0,1
5641,11872,1,"Single","Female","White",32,1,0
5641,11873,0,"Single","Male","White",32,1,1
5642,11874,1,"Single","FEMALE","White",33,0,1
5642,11875,0,"Single","Male","White",25,1,0
5643,11876,1,"Married","F","White",30,0,0
5643,11877,0,"Married","Male","White",31,1,1
5643,11878,0,"Single","Female","White",4,0,1
5643,11879,0,"Single","Male","White",3,0,1
5644,11880,1,"Married","Female","White",28,0,1
5644,11881,0,"Married","Male","White",32,1,1
5645,11882,1,"Single","Female","White",33,0,1
5645,11883,0,"Single","Male","White",25,0,1
5646,11884,1,"Single","Male","White",30,1,1
5646,11885,0,"Single","Male","White",5,0,1
5646,11886,0,"Single","Female","White",7,0,1
5647,11887,1,"Married","F","White",30,1,1
5647,11888,0,"Married","Male","White",30,0,0
5648,11889,1,"Single","FEMALE","White",32,1,1
5648,11890,0,"Single","Male","White",34,1,1
5649,11891,1,"Single","Female","White",28,0,0
5649,11892,0,"Single","Male","White",33,1,1
5649,11893,0,"Single","Female","White",7,0,1
5650,11894,1,"Single","Female","Black",34,1,1
5650,11895,0,"Single","Male","Asian",34,0,1
5651,11896,1,"Single","Female","White",30,0,0
5651,11897,0,"Single","M","White",31,0,1
5652,11898,1,"Married","Female","White",32,0,1
5652,11899,0,"Married","Male","Asian",30,0,1
5652,11900,0,"Single","Male","White",7,0,1
5653,11901,1,"Single","Male","Asian",25,1,1
5654,11902,1,"Single","FEMALE","White",32,0,0
5654,11903,0,"Single","Male","Asian",33,1,1
5655,11904,1,"Single","Male","White",29,0,1
5655,11905,0,"Single","Female","White",6,0,0
5656,11906,1,"Single","Female","White",32,0,1
5656,11907,0,"Single","Male","White",30,1,1
5656,11908,0,"Single","Male","White",4,0,0
5656,11909,0,"Single","Female","White",4,0,1
5657,11910,1,"Married","F","White",27,0,1
5657,11911,0,"Married","Male","Black",27,0,1
5658,11912,1,"Single","Male","White",26,1,1
5659,11913,1,"Single","Male","Black",28,1,1
5659,11914,0,"Single","Female","Black",7,0,0
5659,11915,0,"Single","Male","Black",4,0,0
5660,11916,1,"Single","Female","White",31,0,0
5660,11917,0,"Single","Male","Black",30,0,1
5660,11918,0,"Single","Male","White",6,0,1
5660,11919,0,"Single","MALE","White",6,0,1
5661,11920,1,"Married","Female","Black",32,1,1
5661,11921,0,"Married","Male","Asian",30,1,1
5662,11922,1,"Single","Female","White",32,1,1
5663,11923,1,"Single","Female","White",34,0,0
5663,11924,0,"Single","Male","Asian",33,1,1
5663,11925,0,"Single","Female","White",7,0,1
5664,11926,1,"Single","Female","White",30,0,1
5664,11927,0,"Single","Male","White",25,1,1
5665,11928,1,"Married","Female","Asian",31,1,1
5665,11929,0,"Married","Male","Black",26,0,1
5666,11930,1,"Single","F","White",33,0,1
5666,11931,0,"Single","Male","White",32,0,0
5667,11932,1,"Single","Female","White",32,1,1
5667,11933,0,"Single","Male","White",33,1,1
5668,11934,1,"Married","Female","White",34,0,1
5668,11935,0,"Married","Male","Black",31,1,1
5669,11936,1,"Married","F","Asian",30,1,1
5669,11937,0,"Married","Male","White",34,0,1
5669,11938,0,"Single","Female","Asian",6,0,1
5670,11939,1,"Single","Female","White",30,1,0
5670,11940,0,"Single","Female","White",2,0,1
5671,11941,1,"Married","Female","White",30,1,1
5671,11942,0,"Married","Male","White",32,1,0
5671,11943,0,"Single","Male","White",4,0,0
5672,11944,1,"Single","Female","Asian",29,1,1
5672,11945,0,"Single","Male","Black",28,1,0
5672,11946,0,"Single","FEMALE","Asian",3,0,1
5673,11947,1,"Married","Female","Asian",30,1,1
5673,11948,0,"Married","Male","White",33,0,1
5674,11949,1,"Single","Male","White",30,1,0
5675,11950,1,"Married","Female","Asian",32,1,1
5675,11951,0,"Married","Male","White",30,1,1
5675,11952,0,"Single","Male","Asian",7,0,1
5675,11953,0,"Single","Male","Asian",3,0,1
5676,11954,1,"Single","Male","White",30,0,0
5677,11955,1,"Single","Female","White",32,0,1
5677,11956,0,"Single","Male","Black",31,1,1
5677,11957,0,"Single","Female","White",5,0,1
5678,11958,1,"Single","Female","White",29,1,0
5678,11959,0,"Single","Male","White",28,1,1
5678,11960,0,"Single","Male","White",2,0,1
5679,11961,1,"Single","Female","White",34,1,1
5679,11962,0,"Single","Male","White",31,1,1
5679,11963,0,"Single","Male","White",4,0,1
5679,11964,0,"Single","Female","White",3,0,1
5680,11965,1,"Single","Female","White",34,1,1
5680,11966,0,"Single","MALE","White",30,0,1
5681,11967,1,"Single","Female","White",32,1,1
5681,11968,0,"Single","Male","Asian",27,1,1
5682,11969,1,"Single","FEMALE","Black",31,0,0
5682,11970,0,"Single","Male","White",30,1,1
5682,11971,0,"Single","Female","Black",5,0,1
5683,11972,1,"Married","FEMALE","White",32,0,1
5683,11973,0,"Married","Male","Asian",29,0,1
5684,11974,1,"Married","Female","White",32,1,1
5684,11975,0,"Married","Male","White",34,1,1
5685,11976,1,"Single","Female","Black",32,1,1
5685,11977,0,"Single","Male","White",30,1,1
5685,11978,0,"Single","Male","Black",2,0,1
5686,11979,1,"Single","F","Asian",33,0,0
5686,11980,0,"Single","Female","Asian",3,0,1
5687,11981,1,"Single","Female","White",28,0,1
5687,11982,0,"Single","MALE","White",30,1,1
5687,11983,0,"Single","F","White",5,0,0
5688,11984,1,"Single","Male","White",32,1,1
5689,11985,1,"Married","Female","Black",33,1,1
5689,11986,0,"Married","Male","White",30,0,1
5690,11987,1,"Married","Female","White",27,0,0
5690,11988,0,"Married","Male","White",32,1,1
5691,11989,1,"Married","Female","Black",29,1,0
5691,11990,0,"Married","Male","Asian",31,0,1
5691,11991,0,"Single","Female","Black",4,0,1
5692,11992,1,"Single","Male","White",32,0,0
5693,11993,1,"Married","Female","White",31,1,1
5693,11994,0,"Married","Male","Asian",32,1,1
5694,11995,1,"Single","Male","White",26,1,0
5695,11996,1,"Married","Female","White",33,0,0
5695,11997,0,"Married","Male","White",32,1,0
5695,11998,0,"Single","Male","White",7,0,0
5696,11999,1,"Single","Male","White",30,1,1
5697,12000,1,"Married","F","Black",25,0,1
5697,12001,0,"Married","Male","Asian",30,1,1
5698,12002,1,"Single","Male","White",30,0,0
5698,12003,0,"Single","Male","White",3,0,1
5699,12004,1,"Single","Male","White",30,0,0
5700,12005,1,"Married","Female","White",30,1,1
5700,12006,0,"Married","Male","White",34,0,1
5701,12007,1,"Single","Female","White",33,1,1
5702,12008,1,"Single","F","White",34,1,1
5703,12009,1,"Married","Female","White",34,0,1
5703,12010,0,"Married","Male","White",26,1,1
5704,12011,1,"Single","Female","Asian",33,1,1
5704,12012,0,"Single","Male","White",32,0,0
5705,12013,1,"Single","FEMALE","White",27,0,0
5705,12014,0,"Single","Male","White",31,1,1
5705,12015,0,"Single","Female","White",6,0,0
5706,12016,1,"Single","Male","White",33,1,1
5707,12017,1,"Single","Female","Black",33,0,1
5707,12018,0,"Single","Male","White",27,1,1
5707,12019,0,"Single","Female","Black",2,0,1
5707,12020,0,"Single","Male","Black",2,0,0
5708,12021,1,"Single","Male","Asian",25,0,1
5709,12022,1,"Single","Male","White",31,1,1
5710,12023,1,"Single","Female","White",33,0,0
5710,12024,0,"Single","Male","Asian",25,1,0
5710,12025,0,"Single","Female","White",6,0,0
5711,12026,1,"Single","Female","Asian",27,0,1
5711,12027,0,"Single","Male","White",30,1,0
5711,12028,0,"Single","Female","Asian",3,0,1
5712,12029,1,"Single","FEMALE","Black",33,1,1
5712,12030,0,"Single","Male","Black",29,0,1
5713,12031,1,"Single","Female","White",33,0,1
5713,12032,0,"Single","Male","Asian",30,1,1
5713,12033,0,"Single","Male","White",6,0,1
5713,12034,0,"Single","Female","White",4,0,1
5714,12035,1,"Single","Female","White",33,0,1
5714,12036,0,"Single","Male","Asian",26,0,1
5714,12037,0,"Single","Male","White",5,0,0
5714,12038,0,"Single","Male","White",4,0,0
5715,12039,1,"Single","Male","White",25,1,1
5716,12040,1,"Single","Female","White",33,1,1
5716,12041,0,"Single","Male","White",30,1,1
5716,12042,0,"Single","Female","White",6,0,1
5717,12043,1,"Single","Female","White",25,1,0
5717,12044,0,"Single","Male","White",26,0,0
5718,12045,1,"Single","Female","Asian",34,1,0
5718,12046,0,"Single","Male","White",34,0,1
5718,12047,0,"Single","FEMALE","Asian",5,0,0
5718,12048,0,"Single","Female","Asian",7,0,1
5719,12049,1,"Single","FEMALE","White",31,1,1
5720,12050,1,"Married","Female","White",28,0,1
5720,12051,0,"Married","Male","White",28,1,1
5721,12052,1,"Single","F","White",28,0,1
5721,12053,0,"Single","Male","White",30,0,1
5721,12054,0,"Single","Female","White",6,0,1
5722,12055,1,"Single","Female","White",25,0,0
5723,12056,1,"Single","Female","White",32,0,0
5723,12057,0,"Single","Male","White",32,0,1
5723,12058,0,"Single","Female","White",2,0,1
5724,12059,1,"Single","Female","White",26,0,1
5724,12060,0,"Single","MALE","White",33,1,0
5724,12061,0,"Single","Male","White",2,0,1
5725,12062,1,"Single","Male","White",32,0,0
5726,12063,1,"Single","Female","White",25,1,0
5726,12064,0,"Single","Male","White",31,0,1
5727,12065,1,"Single","Female","Black",31,0,0
5727,12066,0,"Single","Male","White",27,1,1
5728,12067,1,"Single","Female","White",30,0,1
5728,12068,0,"Single","Male","Asian",32,1,1
5728,12069,0,"Single","Female","White",4,0,1
5728,12070,0,"Single","Male","White",6,0,1
5729,12071,1,"Single","Female","Asian",26,0,1
5729,12072,0,"Single","MALE","Asian",31,1,0
5730,12073,1,"Married","F","White",32,0,0
5730,12074,0,"Married","Male","White",26,1,0
5731,12075,1,"Single","Female","White",29,1,1
5731,12076,0,"Single","Male","White",31,0,1
5731,12077,0,"Single","Male","White",4,0,1
5732,12078,1,"Single","Female","White",32,1,1
5733,12079,1,"Single","Female","Asian",34,1,1
5733,12080,0,"Single","Male","White",29,1,1
5734,12081,1,"Single","Female","White",31,0,1
5734,12082,0,"Single","Male","White",25,1,1
5734,12083,0,"Single","Female","White",7,0,1
5735,12084,1,"Married","Female","Black",25,1,1
5735,12085,0,"Married","Male","White",30,1,1
5736,12086,1,"Married","Female","White",32,1,1
5736,12087,0,"Married","MALE","Asian",32,1,0
5737,12088,1,"Single","Female","Black",27,0,1
5737,12089,0,"Single","Male","White",30,0,1
5738,12090,1,"Single","Female","Asian",31,0,1
5738,12091,0,"Single","Male","White",30,1,1
5739,12092,1,"Single","Female","Black",25,0,0
5739,12093,0,"Single","Male","White",28,1,1
5739,12094,0,"Single","Female","Black",7,0,1
5740,12095,1,"Single","Female","White",29,1,1
5740,12096,0,"Single","Male","Asian",32,1,1
5741,12097,1,"Married","Female","White",34,0,1
5741,12098,0,"Married","Male","Asian",27,1,1
5742,12099,1,"Married","Female","White",28,0,0
5742,12100,0,"Married","M","White",33,0,1
5742,12101,0,"Single","Female","White",5,0,1
5743,12102,1,"Married","Female","White",32,0,0
5743,12103,0,"Married","Male","Asian",34,1,1
5744,12104,1,"Single","M","White",29,0,1
5745,12105,1,"Married","Female","Asian",30,0,1
5745,12106,0,"Married","Male","White",25,1,0
5746,12107,1,"Single","Male","White",32,0,1
5747,12108,1,"Married","Female","Black",27,0,1
5747,12109,0,"Married","Male","White",34,0,0
5748,12110,1,"Single","Female","Asian",33,1,1
5748,12111,0,"Single","Male","Black",33,0,1
5748,12112,0,"Single","Male","Asian",2,0,1
5749,12113,1,"Single","Female","White",33,0,1
5749,12114,0,"Single","Male","White",34,1,0
5750,12115,1,"Married","Female","White",26,0,0
5750,12116,0,"Married","Male","White",27,0,1
5750,12117,0,"Single","Male","White",6,0,1
5750,12118,0,"Single","Male","White",2,0,1
5751,12119,1,"Married","F","Asian",26,0,1
5751,12120,0,"Married","Male","White",34,0,1
5751,12121,0,"Single","Female","Asian",5,0,1
5752,12122,1,"Single","Male","Asian",34,0,1
5752,12123,0,"Single","Female","Asian",5,0,1
5753,12124,1,"Single","Female","White",33,1,1
5753,12125,0,"Single","Male","Asian",32,0,1
5754,12126,1,"Single","Female","Black",28,0,1
5755,12127,1,"Married","Female","Asian",31,1,0
5755,12128,0,"Married","Male","White",32,1,0
5755,12129,0,"Single","Female","Asian",2,0,0
5756,12130,1,"Single","Female","White",30,1,1
5756,12131,0,"Single","Male","White",28,1,0
5756,12132,0,"Single","Male","White",3,0,1
