hh_id,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income
6123,48800,1,0,"Top"
6124,112000,1,1,"Top"
6125,99400,1,1,"Middle"
6126,110400,1,0,"Top"
6127,56100,1,0,"Middle"
6128,101800,0,0,"Top"
6129,46200,1,0,"Middle"
6130,47400,1,0,"Middle"
6131,58900,1,0,"Middle"
6132,99800,0,1,"Top"
6133,111400,1,0,"Middle"
6134,104800,1,0,"Top"
6135,87200,1,1,"Middle"
6136,90400,0,0,"Top"
6137,112200,1,0,"Bottom"
6138,50400,1,0,"Middle"
6139,95000,0,0,"Top"
6140,102400,0,1,"Top"
6141,52400,1,0,"Top"
6142,51400,1,0,"Top"
6143,53100,0,0,"Top"
6144,98000,0,0,"Middle"
6145,86400,1,0,"Top"
6146,48300,1,0,"Top"
6147,113400,1,0,"Top"
6148,53700,0,0,"Top"
6149,101000,0,0,"Top"
6150,84400,0,0,"Top"
6151,48100,1,0,"Bottom"
6152,109400,1,0,"Middle"
6153,47300,0,0,"Top"
6154,89400,0,1,"Top"
6155,97200,1,1,"Top"
6156,53900,1,0,"Top"
6157,82000,1,0,"Top"
6158,102400,0,0,"Bottom"
6159,93600,1,0,"Middle"
6160,91200,0,1,"Top"
6161,57900,1,0,"Top"
6162,115000,1,0,"Middle"
6163,114600,0,0,"Bottom"
6164,49500,1,0,"Top"
6165,88600,1,0,"Top"
6166,38700,1,0,"Top"
6167,95000,1,0,"Top"
6168,106200,1,0,"Top"
6169,100200,1,1,"Top"
6170,116400,0,0,"Top"
6171,102600,0,1,"Top"
6172,110000,1,0,"Top"
6173,126800,1,1,"Top"
6174,53400,1,0,"Middle"
6175,91600,1,1,"Top"
6176,47700,1,0,"Top"
6177,50800,1,0,"Top"
6178,40400,1,0,"Top"
6179,97000,1,1,"Top"
6180,50900,0,0,"Top"
6181,113000,0,1,"Middle"
6182,91600,1,0,"Top"
6183,48100,1,0,"Middle"
6184,105600,1,0,"Top"
6185,103600,0,0,"Top"
6186,103400,0,0,"Top"
6187,52200,0,0,"Top"
6188,80200,1,0,"Top"
6189,47000,1,0,"Middle"
6190,111400,1,0,"Middle"
6191,45800,1,0,"Top"
6192,101200,0,0,"Middle"
6193,49600,0,0,"Top"
6194,99800,1,1,"Bottom"
6195,103800,1,0,"Top"
6196,104600,0,1,"Middle"
6197,104800,1,1,"Top"
6198,112600,0,1,"Bottom"
6199,105200,0,0,"Middle"
6200,51800,0,0,"Middle"
6201,51900,0,0,"Top"
6202,58500,1,0,"Top"
6203,54300,0,0,"Top"
6204,56100,0,0,"Middle"
6205,52600,1,0,"Bottom"
6206,110800,0,1,"Top"
6207,45000,1,0,"Bottom"
6208,110200,0,1,"Top"
6209,51100,1,0,"Top"
6210,111800,1,1,"Middle"
6211,115600,1,0,"Top"
6212,106600,1,0,"Top"
6213,89000,1,0,"Top"
6214,52000,0,0,"Bottom"
6215,96400,1,1,"Top"
6216,91000,1,0,"Bottom"
6217,102000,1,0,"Top"
6218,107200,1,0,"Bottom"
6219,84600,0,1,"Top"
6220,57900,0,0,"Top"
6221,49700,1,0,"Top"
6222,48100,1,0,"Middle"
6223,52800,1,0,"Top"
6224,104000,0,0,"Middle"
6225,45900,1,0,"Top"
6226,119000,0,0,"Middle"
6227,38400,1,0,"Top"
6228,95600,1,1,"Top"
6229,48100,1,0,"Top"
6230,110000,0,0,"Top"
6231,104400,1,0,"Bottom"
6232,49700,1,0,"Middle"
6233,46900,0,0,"Top"
6234,104400,1,1,"Top"
6235,97800,0,0,"Top"
6236,89600,1,1,"Middle"
6237,46700,1,0,"Top"
6238,110000,1,0,"Top"
6239,112800,1,1,"Top"
6240,108800,1,0,"Middle"
6241,102600,1,0,"Middle"
6242,105600,0,0,"Bottom"
6243,57000,0,0,"Top"
6244,97800,1,1,"Top"
6245,84600,0,1,"Middle"
6246,97000,1,1,"Middle"
6247,57200,1,0,"Middle"
6248,42600,1,0,"Bottom"
6249,112800,1,1,"Top"
6250,50100,0,0,"Middle"
6251,51200,1,0,"Top"
6252,106000,1,1,"Bottom"
6253,45200,1,0,"Top"
6254,121800,0,0,"Middle"
6255,91800,1,1,"Top"
6256,94400,1,1,"Top"
6257,112200,1,0,"Middle"
6258,51300,0,0,"Top"
6259,41500,0,0,"Bottom"
6260,85600,0,1,"Top"
6261,59200,1,0,"Middle"
6262,111000,1,1,"Top"
6263,89800,1,1,"Middle"
6264,100000,0,0,"Top"
6265,44200,1,0,"Top"
6266,101200,1,1,"Top"
6267,45900,0,0,"Bottom"
6268,53400,0,0,"Top"
6269,92200,1,1,"Top"
6270,49400,1,0,"Top"
6271,101800,0,0,"Top"
6272,100800,1,0,"Top"
6273,51300,1,0,"Middle"
6274,111200,1,1,"Middle"
6275,96400,0,1,"Middle"
6276,93600,1,1,"Top"
6277,86000,1,0,"Top"
6278,96000,1,1,"Top"
6279,88600,1,1,"Top"
6280,54100,0,0,"Top"
6281,54200,1,0,"Top"
6282,96000,1,0,"Top"
6283,91800,1,1,"Middle"
6284,82200,0,1,"Top"
6285,104600,0,1,"Middle"
6286,56900,1,0,"Top"
6287,98600,1,0,"Middle"
6288,91000,1,1,"Top"
6289,84000,0,0,"Bottom"
6290,106600,1,0,"Top"
6291,107600,0,0,"Top"
6292,128200,1,1,"Top"
6293,88000,1,0,"Bottom"
6294,103200,0,1,"Top"
6295,106000,0,1,"Top"
6296,97800,0,0,"Top"
6297,101000,0,0,"Top"
6298,50000,1,0,"Top"
6299,36600,0,0,"Top"
6300,114600,0,1,"Middle"
6301,114600,1,1,"Middle"
6302,107800,0,0,"Top"
6303,58800,1,0,"Top"
6304,98400,1,1,"Top"
6305,95600,0,1,"Middle"
6306,47600,0,0,"Top"
6307,107000,1,1,"Middle"
6308,45300,0,0,"Top"
6309,46300,0,0,"Bottom"
6310,49600,1,0,"Top"
6311,115200,1,0,"Middle"
6312,53300,0,0,"Top"
6313,101400,1,0,"Top"
6314,99200,1,0,"Middle"
6315,48100,1,0,"Top"
6316,47300,1,0,"Top"
6317,111000,0,1,"Top"
6318,94200,1,0,"Top"
6319,54200,1,0,"Top"
6320,101600,0,0,"Middle"
6321,100400,1,0,"Top"
6322,53700,1,0,"Top"
6323,108400,1,0,"Middle"
6324,119200,1,1,"Bottom"
6325,96600,0,1,"Bottom"
6326,49000,1,0,"Top"
6327,112400,1,1,"Middle"
6328,46900,1,0,"Bottom"
6329,96200,0,0,"Top"
6330,37800,1,0,"Top"
6331,97000,1,0,"Top"
6332,93600,0,1,"Top"
6333,117600,0,0,"Top"
6334,53400,1,0,"Top"
6335,103000,1,0,"Top"
6336,43100,1,0,"Top"
6337,48700,1,0,"Top"
6338,50500,0,0,"Top"
6339,106600,1,1,"Middle"
6340,92200,1,1,"Bottom"
6341,50000,1,0,"Top"
6342,62700,1,0,"Top"
6343,98600,1,1,"Top"
6344,92200,1,1,"Top"
6345,91800,1,1,"Top"
6346,120600,1,0,"Top"
6347,60800,1,0,"Top"
6348,43700,0,0,"Top"
6349,104400,0,0,"Top"
6350,49100,0,0,"Middle"
6351,104800,0,0,"Top"
6352,31200,1,0,"Middle"
6353,98800,1,0,"Middle"
6354,52700,1,0,"Top"
6355,107200,0,0,"Top"
6356,55900,1,0,"Top"
6357,107000,0,1,"Top"
6358,97600,1,0,"Top"
6359,100200,1,1,"Top"
6360,49700,1,0,"Top"
6361,98400,1,1,"Top"
6362,96400,0,1,"Top"
6363,105800,1,0,"Top"
6364,82400,0,0,"Top"
6365,92600,0,0,"Top"
6366,47000,1,0,"Middle"
6367,89200,0,1,"Bottom"
6368,46200,1,0,"Bottom"
6369,65200,0,0,"Middle"
6370,79600,1,1,"Top"
6371,53800,1,0,"Top"
6372,41700,0,0,"Top"
6373,110200,0,0,"Top"
6374,107800,0,0,"Top"
6375,76400,0,0,"Top"
6376,103600,1,1,"Top"
6377,47900,1,0,"Middle"
6378,55600,1,0,"Top"
6379,104000,1,0,"Top"
6380,101000,1,0,"Middle"
6381,98600,1,1,"Top"
6382,92600,0,1,"Top"
6383,46600,1,0,"Bottom"
6384,104200,0,0,"Top"
6385,49900,1,0,"Top"
6386,86800,0,0,"Top"
6387,111200,1,0,"Top"
6388,47600,1,0,"Middle"
6389,106600,0,0,"Top"
6390,107000,0,1,"Top"
6391,119200,1,0,"Top"
6392,105200,0,0,"Top"
6393,53200,0,0,"Top"
6394,88800,1,0,"Middle"
6395,106800,0,0,"Bottom"
6396,99800,1,0,"Top"
6397,53400,1,0,"Top"
6398,47600,0,0,"Middle"
6399,43000,1,0,"Top"
6400,116000,0,1,"Bottom"
6401,43600,1,0,"Top"
6402,108200,1,0,"Middle"
6403,96600,1,1,"Middle"
6404,107400,1,0,"Bottom"
6405,48700,1,0,"Bottom"
6406,57700,1,0,"Middle"
6407,90400,1,1,"Top"
6408,58700,0,0,"Bottom"
6409,91800,1,0,"Bottom"
6410,110200,1,0,"Top"
6411,42200,0,0,"Top"
6412,52500,1,0,"Top"
6413,87800,0,1,"Top"
6414,86600,0,0,"Top"
6415,98800,1,1,"Middle"
6416,38800,1,0,"Top"
6417,98800,1,0,"Middle"
6418,51700,1,0,"Top"
6419,49200,0,0,"Top"
6420,97400,1,1,"Bottom"
6421,92600,1,1,"Top"
6422,56500,1,0,"Top"
6423,115800,1,0,"Top"
6424,118400,0,1,"Top"
6425,94600,0,0,"Top"
6426,52400,0,0,"Top"
6427,111800,1,0,"Top"
6428,102200,0,0,"Top"
6429,38000,1,0,"Top"
6430,106600,1,0,"Top"
6431,84400,1,0,"Top"
6432,99000,0,0,"Top"
6433,41100,1,0,"Top"
6434,93000,1,1,"Bottom"
6435,99200,1,0,"Top"
6436,52800,0,0,"Top"
6437,109000,0,0,"Bottom"
6438,102600,1,1,"Top"
6439,48400,1,0,"Top"
6440,88000,1,0,"Bottom"
6441,54800,0,0,"Top"
6442,107200,1,0,"Top"
6443,103600,1,0,"Top"
6444,49400,1,0,"Top"
6445,83200,1,1,"Top"
6446,93000,1,1,"Top"
6447,90400,1,1,"Bottom"
6448,58400,1,0,"Top"
6449,51900,1,0,"Bottom"
6450,103800,1,0,"Top"
6451,53200,1,0,"Top"
6452,119200,1,1,"Bottom"
6453,48400,0,0,"Middle"
6454,51300,0,0,"Top"
6455,45900,1,0,"Middle"
6456,42500,1,0,"Top"
6457,51100,1,0,"Bottom"
6458,88800,1,1,"Top"
6459,91200,0,1,"Bottom"
6460,54000,0,0,"Top"
6461,90200,1,0,"Top"
6462,87000,1,1,"Bottom"
6463,50700,0,0,"Top"
6464,100000,1,0,"Bottom"
6465,106400,0,0,"Middle"
6466,118600,1,1,"Top"
6467,90600,0,0,"Middle"
6468,43100,1,0,"Top"
6469,38500,1,0,"Top"
6470,108800,0,0,"Top"
6471,45800,1,0,"Top"
6472,99000,0,0,"Bottom"
6473,56000,1,0,"Middle"
6474,45200,1,0,"Top"
6475,92200,1,0,"Middle"
6476,51500,0,0,"Top"
6477,111000,1,0,"Top"
6478,96400,1,0,"Top"
6479,84200,1,0,"Middle"
6480,87000,1,1,"Top"
6481,108800,0,0,"Top"
6482,98600,0,1,"Bottom"
6483,47100,1,0,"Top"
6484,110600,1,0,"Middle"
6485,104800,0,1,"Middle"
6486,107200,1,0,"Bottom"
6487,58500,0,0,"Top"
6488,60400,1,0,"Middle"
6489,54000,1,0,"Top"
6490,51300,1,0,"Middle"
6491,120800,1,0,"Top"
6492,90000,0,1,"Top"
6493,87000,1,1,"Top"
6494,52500,1,0,"Middle"
6495,84600,1,0,"Top"
6496,101800,1,0,"Top"
6497,49500,0,0,"Bottom"
6498,52500,1,0,"Bottom"
6499,100400,1,1,"Top"
6500,50100,1,0,"Middle"
6501,106000,0,0,"Top"
6502,53300,1,0,"Bottom"
6503,60200,1,0,"Top"
6504,91600,0,0,"Bottom"
6505,110200,0,1,"Bottom"
6506,52400,0,0,"Top"
6507,107800,1,1,"Top"
6508,100000,1,0,"Top"
6509,83600,1,0,"Top"
6510,42600,1,0,"Top"
6511,93200,0,1,"Top"
6512,95800,1,0,"Top"
6513,90600,1,0,"Top"
6514,49000,0,0,"Top"
6515,42900,0,0,"Top"
6516,98400,0,0,"Bottom"
6517,58300,1,0,"Bottom"
6518,48800,0,0,"Top"
6519,94000,0,1,"Top"
6520,39900,0,0,"Top"
6521,109400,0,0,"Top"
6522,82000,1,0,"Top"
6523,96000,0,0,"Top"
6524,98800,1,0,"Top"
6525,47300,1,0,"Top"
6526,45200,0,0,"Top"
6527,126800,0,0,"Top"
6528,52000,0,0,"Top"
6529,90400,1,1,"Top"
6530,97200,0,0,"Middle"
6531,94400,1,0,"Bottom"
6532,96200,1,1,"Middle"
6533,94000,0,0,"Top"
6534,49800,0,0,"Top"
6535,108600,1,0,"Bottom"
6536,107200,1,0,"Top"
6537,50200,1,0,"Middle"
6538,107800,0,1,"Top"
6539,47100,0,0,"Middle"
6540,95400,1,1,"Top"
6541,111800,1,0,"Top"
6542,99400,0,0,"Middle"
6543,51100,1,0,"Middle"
6544,45500,1,0,"Top"
6545,117400,1,0,"Bottom"
6546,60900,0,0,"Top"
6547,105800,1,1,"Middle"
6548,100400,0,1,"Top"
6549,91200,0,0,"Top"
6550,117200,0,1,"Bottom"
6551,46300,1,0,"Top"
6552,54500,0,0,"Middle"
6553,93800,1,0,"Middle"
6554,96800,1,1,"Top"
6555,49400,1,0,"Top"
6556,104800,0,1,"Top"
6557,46700,1,0,"Top"
6558,94000,0,1,"Top"
6559,89200,0,0,"Top"
6560,109600,1,1,"Top"
6561,99200,0,1,"Top"
6562,104800,1,0,"Top"
6563,47800,1,0,"Bottom"
6564,55200,1,0,"Top"
6565,105000,1,0,"Top"
6566,101800,1,0,"Top"
6567,52000,1,0,"Middle"
6568,107600,1,1,"Top"
6569,94600,0,0,"Top"
6570,100600,0,0,"Middle"
6571,111200,1,1,"Middle"
6572,92200,1,1,"Middle"
6573,100000,0,1,"Middle"
6574,83000,0,0,"Top"
6575,91800,1,1,"Bottom"
6576,101400,0,1,"Top"
6577,106800,1,0,"Middle"
6578,50700,0,0,"Bottom"
6579,91200,0,0,"Middle"
6580,102000,0,0,"Bottom"
6581,87400,1,0,"Top"
6582,118800,1,1,"Middle"
6583,90400,1,0,"Top"
6584,105000,1,0,"Bottom"
6585,52900,0,0,"Top"
6586,48800,1,0,"Top"
6587,48700,1,0,"Top"
6588,96400,1,1,"Middle"
6589,99200,1,1,"Bottom"
6590,98000,0,0,"Top"
6591,52200,1,0,"Middle"
6592,50700,1,0,"Middle"
6593,44600,1,0,"Top"
6594,104600,0,1,"Top"
6595,112800,1,0,"Middle"
6596,124800,1,0,"Top"
6597,50600,1,0,"Middle"
6598,53700,1,0,"Top"
6599,59200,1,0,"Middle"
6600,48500,0,0,"Top"
6601,86000,0,1,"Middle"
6602,96200,0,1,"Top"
6603,110400,0,0,"Top"
6604,81600,1,1,"Top"
6605,82600,0,0,"Bottom"
6606,43400,0,0,"Top"
6607,101800,1,1,"Bottom"
6608,45600,1,0,"Top"
6609,90800,1,1,"Top"
6610,105000,1,1,"Top"
6611,43800,1,0,"Top"
6612,90000,1,0,"Top"
6613,102400,0,0,"Middle"
6614,91600,1,1,"Top"
6615,94200,0,1,"Top"
6616,48500,1,0,"Bottom"
6617,43200,0,0,"Middle"
6618,90000,0,0,"Top"
6619,87600,1,0,"Middle"
6620,106200,1,0,"Top"
6621,99800,1,1,"Top"
6622,119400,1,0,"Bottom"
6623,98200,1,1,"Middle"
6624,97000,1,1,"Middle"
6625,43200,0,0,"Middle"
6626,59100,0,0,"Bottom"
6627,83800,0,1,"Top"
6628,101000,0,0,"Top"
6629,47100,0,0,"Top"
6630,49500,1,0,"Top"
6631,101600,0,1,"Middle"
6632,100800,1,0,"Top"
6633,104200,1,1,"Top"
6634,105200,0,0,"Middle"
6635,46800,1,0,"Top"
6636,94800,0,0,"Top"
6637,109000,0,1,"Bottom"
6638,45800,0,0,"Top"
6639,43400,1,0,"Top"
6640,44600,1,0,"Top"
6641,42600,1,0,"Top"
6642,121200,1,0,"Top"
6643,118600,0,0,"Top"
6644,114600,1,0,"Top"
6645,49700,0,0,"Top"
6646,48300,0,0,"Top"
6647,49000,0,0,"Middle"
6648,48000,1,0,"Top"
6649,101600,0,0,"Top"
6650,99600,1,0,"Top"
6651,46700,1,0,"Top"
6652,97200,1,1,"Bottom"
6653,45800,1,0,"Top"
6654,47900,1,0,"Top"
6655,100400,1,0,"Top"
6656,105000,0,1,"Top"
6657,92800,0,0,"Top"
6658,38700,0,0,"Top"
6659,73200,1,0,"Top"
6660,101000,0,1,"Top"
6661,89600,1,0,"Middle"
6662,43600,0,0,"Top"
6663,47100,0,0,"Bottom"
6664,44000,1,0,"Middle"
6665,99800,1,1,"Top"
6666,46400,0,0,"Top"
6667,104000,1,0,"Top"
6668,54500,1,0,"Top"
6669,42000,1,0,"Bottom"
6670,47700,1,0,"Top"
6671,78800,0,0,"Top"
6672,116400,1,0,"Middle"
6673,50600,1,0,"Top"
6674,103800,0,1,"Middle"
6675,53200,0,0,"Top"
6676,54800,1,0,"Top"
6677,103000,1,1,"Top"
6678,96200,1,0,"Top"
6679,54500,1,0,"Top"
6680,99200,0,1,"Middle"
6681,114800,1,0,"Bottom"
6682,83800,0,0,"Bottom"
6683,55300,1,0,"Middle"
6684,107000,1,1,"Top"
6685,81800,0,1,"Top"
6686,91400,1,0,"Bottom"
6687,79400,0,0,"Top"
6688,45100,1,0,"Top"
6689,55600,0,0,"Middle"
6690,52600,1,0,"Top"
6691,107400,0,0,"Top"
6692,91000,1,1,"Top"
6693,38700,0,0,"Top"
6694,108000,0,1,"Bottom"
6695,92000,1,1,"Bottom"
6696,108400,0,0,"Top"
6697,45600,0,0,"Top"
6698,101000,0,0,"Top"
6699,47200,1,0,"Bottom"
6700,55100,1,0,"Bottom"
6701,46900,1,0,"Top"
6702,56100,1,0,"Top"
6703,86400,0,0,"Bottom"
6704,49500,1,0,"Top"
6705,88600,1,0,"Top"
6706,114000,0,0,"Middle"
6707,97400,1,0,"Bottom"
6708,106200,0,1,"Top"
6709,102800,1,0,"Middle"
6710,105400,1,0,"Bottom"
6711,89400,1,0,"Top"
6712,46000,0,0,"Bottom"
6713,58100,1,0,"Middle"
6714,109800,1,0,"Bottom"
6715,82200,0,1,"Top"
6716,106600,1,0,"Middle"
6717,109800,1,1,"Top"
6718,83000,0,1,"Top"
6719,50300,0,0,"Bottom"
6720,48800,1,0,"Top"
6721,104600,1,1,"Top"
6722,102200,1,1,"Bottom"
6723,120600,0,0,"Top"
6724,44900,1,0,"Top"
6725,93600,0,1,"Middle"
6726,45900,1,0,"Middle"
6727,94600,1,0,"Top"
6728,96000,0,0,"Middle"
6729,89400,0,1,"Top"
6730,51200,0,0,"Bottom"
6731,57300,1,0,"Middle"
6732,61600,1,0,"Top"
6733,50300,1,0,"Top"
6734,49300,0,0,"Bottom"
6735,110400,1,0,"Top"
6736,107400,1,1,"Middle"
6737,45600,1,0,"Middle"
6738,88000,1,1,"Bottom"
6739,49200,1,0,"Middle"
6740,47900,0,0,"Top"
6741,88400,1,1,"Top"
6742,112400,1,0,"Top"
6743,49700,0,0,"Top"
6744,44200,1,0,"Top"
6745,38900,0,0,"Middle"
6746,102600,0,0,"Top"
6747,92200,0,1,"Top"
6748,113000,0,1,"Top"
6749,93400,1,1,"Middle"
6750,96600,0,1,"Top"
6751,85600,0,0,"Middle"
6752,45700,1,0,"Top"
6753,50600,1,0,"Middle"
6754,97200,1,0,"Top"
6755,97000,1,1,"Bottom"
6756,97400,1,0,"Bottom"
6757,90600,1,0,"Middle"
6758,125200,1,1,"Top"
6759,47200,1,0,"Top"
6760,44200,0,0,"Top"
6761,96800,0,0,"Top"
6762,114000,0,1,"Top"
6763,103600,0,1,"Top"
6764,48500,0,0,"Top"
6765,50300,0,0,"Top"
6766,106600,1,0,"Top"
6767,89200,0,0,"Top"
6768,105200,1,0,"Top"
6769,37000,1,0,"Middle"
6770,55400,1,0,"Top"
6771,48600,0,0,"Top"
6772,48800,0,0,"Top"
6773,55100,0,0,"Bottom"
6774,90000,1,1,"Top"
6775,110800,0,0,"Top"
6776,93600,1,1,"Top"
6777,46200,1,0,"Middle"
6778,43500,0,0,"Top"
6779,105200,0,1,"Top"
6780,56700,1,0,"Top"
6781,54500,1,0,"Middle"
6782,86600,0,0,"Middle"
6783,52100,1,0,"Top"
6784,55900,1,0,"Top"
6785,105600,0,1,"Top"
6786,47900,1,0,"Top"
6787,107600,1,0,"Middle"
6788,108200,1,0,"Bottom"
6789,101200,0,0,"Middle"
6790,49400,0,0,"Top"
6791,105800,1,0,"Middle"
6792,118200,0,1,"Top"
6793,86000,1,1,"Top"
6794,96000,0,1,"Top"
6795,64200,1,0,"Middle"
6796,96400,0,1,"Bottom"
6797,55300,1,0,"Top"
6798,97000,0,0,"Top"
6799,87200,0,0,"Middle"
6800,116000,1,1,"Top"
6801,55000,0,0,"Middle"
6802,52200,1,0,"Middle"
6803,46700,1,0,"Middle"
6804,51500,0,0,"Top"
6805,92400,1,1,"Middle"
6806,90400,1,1,"Top"
6807,89600,1,0,"Top"
6808,100800,0,0,"Top"
6809,45000,1,0,"Top"
6810,52600,1,0,"Middle"
6811,53800,0,0,"Top"
6812,96000,1,0,"Middle"
6813,101200,0,1,"Top"
6814,103000,0,0,"Bottom"
6815,54800,1,0,"Top"
6816,46900,0,0,"Top"
6817,53100,1,0,"Middle"
6818,109000,1,0,"Top"
6819,79000,1,1,"Top"
6820,82400,1,1,"Middle"
6821,99400,1,0,"Top"
6822,54700,0,0,"Top"
6823,100600,1,0,"Top"
6824,119200,0,0,"Top"
6825,58300,0,0,"Top"
6826,104000,1,1,"Bottom"
6827,46900,1,0,"Bottom"
6828,108000,1,0,"Top"
6829,107000,1,1,"Top"
6830,46700,1,0,"Top"
6831,101800,0,0,"Top"
6832,100400,1,1,"Top"
6833,43500,1,0,"Top"
6834,94800,0,0,"Bottom"
6835,50900,1,0,"Middle"
6836,44800,0,0,"Top"
6837,51100,0,0,"Top"
6838,54900,0,0,"Top"
6839,91000,1,0,"Top"
6840,122800,1,1,"Top"
6841,99400,1,0,"Bottom"
6842,54900,1,0,"Top"
6843,50800,1,0,"Top"
6844,50600,1,0,"Top"
6845,50500,0,0,"Top"
6846,54300,1,0,"Middle"
6847,48600,0,0,"Top"
6848,90400,1,0,"Top"
6849,38700,1,0,"Middle"
6850,106000,0,0,"Middle"
6851,97800,1,0,"Top"
6852,108200,1,0,"Middle"
6853,95600,1,1,"Middle"
6854,98200,0,0,"Top"
6855,112600,1,0,"Top"
6856,95200,0,1,"Middle"
6857,52500,0,0,"Top"
6858,53200,0,0,"Middle"
6859,96600,1,0,"Top"
6860,99400,1,0,"Top"
6861,55300,1,0,"Top"
6862,95800,1,1,"Middle"
6863,121000,0,1,"Top"
6864,107200,0,0,"Top"
6865,50500,1,0,"Middle"
6866,99000,1,0,"Middle"
6867,119600,1,1,"Top"
6868,53000,0,0,"Top"
6869,48800,0,0,"Middle"
6870,80000,1,0,"Top"
6871,58300,1,0,"Top"
6872,46100,1,0,"Top"
6873,93600,0,0,"Top"
6874,102400,1,1,"Top"
6875,97800,1,1,"Bottom"
6876,55700,1,0,"Top"
6877,56600,1,0,"Top"
6878,102200,0,1,"Bottom"
6879,44800,1,0,"Top"
6880,105800,1,0,"Top"
6881,86600,1,1,"Middle"
6882,92600,1,1,"Top"
6883,47300,0,0,"Top"
6884,97000,1,0,"Top"
6885,53600,0,0,"Top"
6886,45200,1,0,"Middle"
6887,109400,1,1,"Top"
6888,43700,1,0,"Middle"
6889,45200,0,0,"Bottom"
6890,40000,0,0,"Middle"
6891,104600,1,0,"Middle"
6892,40500,1,0,"Middle"
6893,97800,1,0,"Middle"
6894,53400,0,0,"Top"
6895,103400,0,0,"Top"
6896,105000,1,0,"Middle"
6897,104200,0,0,"Top"
6898,108400,0,0,"Bottom"
6899,94600,1,0,"Bottom"
6900,102400,1,1,"Top"
6901,88200,1,0,"Top"
6902,101400,1,0,"Top"
6903,103600,1,0,"Middle"
6904,46700,0,0,"Top"
6905,46800,1,0,"Top"
6906,47700,0,0,"Top"
6907,102600,0,0,"Top"
6908,45900,1,0,"Middle"
6909,87000,0,1,"Top"
6910,110000,1,0,"Top"
6911,109000,0,0,"Bottom"
6912,50000,0,0,"Top"
6913,44600,0,0,"Top"
6914,104600,1,0,"Top"
6915,92200,1,0,"Top"
6916,45900,0,0,"Top"
6917,84800,1,0,"Top"
6918,99400,0,0,"Top"
6919,109400,1,0,"Top"
6920,97200,0,0,"Middle"
6921,47300,1,0,"Top"
6922,106800,0,1,"Top"
6923,103000,0,1,"Top"
6924,48300,1,0,"Top"
6925,95800,1,1,"Bottom"
6926,105400,1,1,"Middle"
6927,108200,1,0,"Top"
6928,114400,1,0,"Top"
6929,81400,1,0,"Top"
6930,109800,1,1,"Top"
6931,100600,0,0,"Top"
6932,107000,0,0,"Top"
6933,58500,1,0,"Top"
6934,115600,1,0,"Bottom"
6935,47800,1,0,"Top"
6936,45800,0,0,"Top"
6937,106600,0,1,"Top"
6938,100600,1,0,"Bottom"
6939,105400,1,0,"Bottom"
6940,50100,1,0,"Bottom"
6941,109800,1,0,"Top"
6942,103000,1,1,"Top"
6943,50300,1,0,"Bottom"
6944,97200,1,0,"Top"
6945,49800,1,0,"Bottom"
6946,108800,0,0,"Top"
6947,106800,1,0,"Bottom"
6948,110400,0,1,"Middle"
6949,46400,1,0,"Top"
6950,103600,1,0,"Bottom"
6951,88200,1,0,"Top"
6952,48200,1,0,"Top"
6953,105600,1,0,"Top"
6954,44200,0,0,"Top"
6955,48200,1,0,"Top"
6956,83200,0,0,"Top"
6957,98600,0,0,"Top"
6958,55500,0,0,"Top"
6959,85600,0,1,"Bottom"
6960,108800,1,0,"Top"
6961,93600,1,1,"Middle"
6962,46300,1,0,"Top"
6963,108200,0,0,"Top"
6964,39800,0,0,"Top"
6965,42800,0,0,"Bottom"
6966,108800,1,0,"Top"
6967,109000,1,0,"Top"
6968,106200,0,0,"Top"
6969,42700,0,0,"Top"
6970,106800,0,1,"Top"
6971,58300,1,0,"Top"
6972,85400,0,0,"Bottom"
6973,95800,1,1,"Bottom"
6974,107000,1,1,"Middle"
6975,103000,1,1,"Top"
6976,88000,1,0,"Bottom"
6977,83400,0,0,"Top"
6978,95200,0,0,"Bottom"
6979,120400,0,1,"Top"
6980,97400,1,1,"Top"
6981,50300,1,0,"Middle"
6982,103000,1,0,"Middle"
6983,94400,1,0,"Bottom"
6984,53200,1,0,"Top"
6985,95000,0,1,"Bottom"
6986,56700,1,0,"Bottom"
6987,50200,1,0,"Top"
6988,81000,1,1,"Top"
6989,103600,1,1,"Top"
6990,42500,0,0,"Top"
6991,119000,0,1,"Bottom"
6992,84600,1,0,"Top"
6993,94800,0,0,"Middle"
6994,111200,0,1,"Top"
6995,112000,1,0,"Bottom"
6996,108400,0,0,"Top"
6997,51400,1,0,"Top"
6998,55500,1,0,"Top"
6999,48400,0,0,"Top"
7000,105200,0,1,"Top"
7001,85200,1,1,"Top"
7002,110800,1,0,"Top"
7003,108000,1,1,"Top"
7004,44700,0,0,"Top"
7005,48200,1,0,"Bottom"
7006,108600,0,0,"Middle"
7007,96600,0,0,"Top"
7008,115600,0,0,"Top"
7009,102400,0,1,"Top"
7010,86400,1,0,"Top"
7011,52000,1,0,"Top"
7012,53300,0,0,"Top"
7013,122200,0,1,"Bottom"
7014,49300,0,0,"Top"
7015,51000,0,0,"Top"
7016,57700,1,0,"Bottom"
7017,95200,1,1,"Bottom"
7018,90800,0,0,"Top"
7019,49400,0,0,"Top"
7020,109200,1,1,"Top"
7021,51400,0,0,"Top"
7022,46500,1,0,"Top"
7023,86600,1,0,"Bottom"
